rank,page_id,content_type,predicted_status,confidence,recommended_action,reason_codes,recent_avg_clicks,recent_avg_position,momentum_clicks_4v8,days_since_update
572,page_0102,blog,stable,0.3954439243052559,Protect,within normal range on tracked signals,4.5,35.584999999999994,0.058823529411764705,343
573,page_0026,product,stable,0.39514409087766145,Protect,not updated in 998d,46.0,15.4025,-0.0891089108910891,998
574,page_0392,blog,stable,0.39460461985692014,Protect,CTR beats position-expected by 0.8pp,82.0,8.895,0.06493506493506493,343
575,page_0029,blog,stable,0.3926937124486933,Protect,not updated in 1080d,1.0,10.84,0.0,1080
576,page_0264,blog,stable,0.3914239510328019,Protect,not updated in 682d,54.5,8.3525,0.004608294930875576,682
577,page_0326,landing,stable,0.39024189333005493,Protect,CTR trails position-expected by 1.5pp — metadata review candidate; not updated in 1021d,0.0,28.035,0.0,1021
578,page_0550,blog,stable,0.38865408232344084,Protect,CTR beats position-expected by 0.4pp; not updated in 693d,12.75,14.2575,-0.13559322033898305,693
579,page_0418,landing,stable,0.38862919754941644,Protect,within normal range on tracked signals,20.25,20.97,0.0,343
580,page_0265,blog,stable,0.3877485370651637,Protect,"not updated in 1037d; high week-to-week volatility; was declining, now turning up",79.5,8.5,0.006329113924050633,1037
581,page_0546,blog,stable,0.3823069952704119,Protect,click momentum +33% vs prior 4wk; not updated in 879d,4.0,16.6,0.3333333333333333,879
582,page_0002,blog,stable,0.3807792285248801,Protect,not updated in 865d,3.0,20.012500000000003,-0.07692307692307693,865
583,page_0492,product,stable,0.38049541902799244,Protect,CTR trails position-expected by 0.4pp — metadata review candidate; not updated in 870d,71.0,11.0075,-0.01730103806228374,870
584,page_0424,product,stable,0.37958022513519396,Protect,CTR trails position-expected by 1.2pp — metadata review candidate; not updated in 972d,13.75,3.2150000000000003,-0.05172413793103448,972
585,page_0322,blog,stable,0.377803043928776,Protect,avg position improved 1.7 spots; CTR beats position-expected by 0.4pp; not updated in 601d,3.0,15.275,0.0,601
586,page_0383,blog,stable,0.375011472906086,Protect,not updated in 935d,10.25,14.8625,-0.08888888888888889,935
587,page_0191,landing,stable,0.3745842766918998,Protect,click momentum +38% vs prior 4wk; CTR beats position-expected by 3.0pp; high week-to-week volatility,118.75,1.0,0.3848396501457726,343
588,page_0001,blog,stable,0.3742548810990803,Protect,CTR trails position-expected by 0.6pp — metadata review candidate; not updated in 1074d,210.75,5.3175,-0.0974304068522484,1074
589,page_0405,blog,stable,0.3741563413787879,Protect,not updated in 901d,8.75,18.585,0.0,901
590,page_0569,guide,stable,0.3731313605743854,Protect,not updated in 820d; high week-to-week volatility,16.75,20.735,-0.12987012987012986,820
591,page_0486,guide,stable,0.37282684634913416,Protect,click momentum +25% vs prior 4wk; CTR beats position-expected by 0.6pp; not updated in 907d,3.75,18.924999999999997,0.25,907
592,page_0581,product,stable,0.3724485164573375,Protect,within normal range on tracked signals,129.75,12.9175,-0.11282051282051282,343
593,page_0280,landing,stable,0.37213794126051797,Protect,CTR trails position-expected by 0.5pp — metadata review candidate; not updated in 1013d,3.0,13.267499999999998,0.0,1013
594,page_0544,guide,stable,0.37136745203318744,Protect,click momentum +25% vs prior 4wk; CTR beats position-expected by 0.5pp; not updated in 620d,3.75,19.9225,0.25,620
595,page_0279,product,stable,0.3692927637124863,Protect,click momentum +17% vs prior 4wk; CTR beats position-expected by 1.1pp,263.25,5.1875,0.16611295681063123,343
596,page_0355,landing,stable,0.3645086145811955,Protect,high week-to-week volatility,53.75,1.1425,-0.0611353711790393,343
597,page_0548,blog,stable,0.34970198740230457,Protect,high week-to-week volatility,316.0,5.2575,-0.07804522246535375,343
598,page_0453,blog,stable,0.34540978870165934,Protect,not updated in 1014d; high week-to-week volatility,3.25,19.1375,-0.07142857142857142,1014
599,page_0427,blog,stable,0.3445670832377977,Protect,not updated in 791d,4.0,18.705,0.06666666666666667,791
600,page_0099,guide,stable,0.32290227849703895,Protect,CTR trails position-expected by 0.7pp — metadata review candidate; not updated in 825d,15.0,4.5875,0.1111111111111111,825
